G,PER,TS%,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,TOV,PPG,RPG,APG,SPG,BPG,name,MVP Awards,1st Team,2nd Team,3rd Team,All-NBA Teams,All Star Selections,isHOF
33,12.479071407825446,0.42200000000000004,0.213,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,0.9,-2.3267202000288334,0.5598788286771945,87,235,0.37,22.215036720029588,63.60448037195541,0.2487963155163492,43,50,73.93983201832528,6.575757575757576,3.6666666666666665,0.7575757575757576,1.2090015896814954,0.7415230343537311,Alan Sawyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,20.3,0.514,0.501,26.35,8.45,2.35,4.85,13.55,21.75,2.3000000000000003,-0.09999999999999998,0.1,148,291,0.467,0.0,1.0,0.1243981577581746,79,126,43.0,6.578947368421052,5.7894736842105265,0.49122807017543857,0.543859649122807,0.6491228070175439,Alan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,12.16,0.4952,0.3568,6.800000000000002,5.12,0.18,0.33999999999999997,7.62,23.0,0.4,-8.0,-0.13999999999999999,94,221,0.42140000000000005,11.0,41.0,0.22655926310326985,63,81,24.0,3.9696969696969697,0.8939393939393939,0.30303030303030304,0.07575757575757576,0.030303030303030304,Alando Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,13.000000000000002,0.4934444444444444,0.2138888888888889,9.911111111111111,13.1,1.7444444444444442,0.7666666666666667,13.988888888888887,23.62222222222222,16.4,-2.177777777777778,0.19999999999999998,2709,5875,0.44566666666666666,56.0,209.0,0.23233333333333336,996,1259,1151.0,12.116104868913858,4.235955056179775,2.1928838951310863,0.846441947565543,0.36704119850187267,Albert King,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,13.366666666666665,0.5175,0.3915,8.05,12.666666666666666,1.4000000000000001,0.5333333333333333,12.199999999999998,22.749999999999996,9.700000000000001,-2.4499999999999997,-0.03333333333333335,1053,2458,0.4196666666666667,181.0,503.0,0.35966666666666663,747,993,412.0,10.079734219269103,2.913621262458472,1.7740863787375416,0.6112956810631229,0.15282392026578073,Alec Burks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,10.475000000000001,0.51425,0.32125000000000004,12.675,4.425,0.675,1.4500000000000002,14.125,19.175,2.0,-5.45,-0.7750000000000001,425,998,0.43624999999999997,10.0,24.0,0.3149490788790873,224,301,192.0,5.161904761904762,3.5761904761904764,0.38571428571428573,0.18571428571428572,0.3380952380952381,Alec Kessler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12.5,0.687,0.313,4.9,13.1,0.0,0.0,21.6,17.1,0.1,-3.8,0.0,8,16,0.5,5.0,7.0,0.7140000000000001,4,5,5.0,3.125,0.625,0.625,0.0,0.0,Aleksandar Djordjevic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.44999999999999996,0.3845,0.6915,16.15,6.6,2.15,2.1,36.650000000000006,20.4,-0.4,-10.25,-0.15000000000000002,8,26,0.30100000000000005,0.0,0.0,0.2487963155163492,10,16,20.0,1.7333333333333334,2.4,0.4666666666666667,0.13333333333333333,0.2,Aleksandar Radojevic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,10.1,0.56,0.14400000000000002,4.5,5.5,1.7,0.6,8.3,15.9,2.1,-2.5,-0.1,134,341,0.39299999999999996,94.0,247.0,0.381,44,49,33.0,5.970588235294118,1.2647058823529411,0.5882352941176471,0.5441176470588235,0.11764705882352941,Alex Abrines,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,8.45,0.392,0.10925,7.125,11.875,2.325,1.6500000000000001,9.325,23.7,-0.2,-6.75,-0.125,64,168,0.35224999999999995,15.0,45.0,0.247,10,20,18.0,2.7818181818181817,0.9636363636363636,0.509090909090909,0.2,0.14545454545454545,Alex Acker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,8.2,0.373,0.19,12.0,9.1,1.8,1.1,9.9,19.8,0.0,-6.3,-0.1,14,42,0.33299999999999996,0.0,3.0,0.0,6,8,5.0,1.2592592592592593,0.8518518518518519,0.25925925925925924,0.14814814814814814,0.07407407407407407,Alex Blackwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,12.4,0.552,0.466,11.2,4.6,1.7,0.9,18.4,18.9,0.4,-3.9,-0.2,54,103,0.524,0.0,1.0,0.0,29,48,28.0,3.5128205128205128,1.6666666666666667,0.28205128205128205,0.3076923076923077,0.1282051282051282,Alex Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.85,0.2995,0.18150000000000002,3.05,11.05,4.9,0.3,12.15,25.65,-0.2,-10.1,-0.05,19,59,0.24450000000000002,5.0,18.0,0.2633981577581746,4,6,9.0,4.7,1.5,1.8,0.6,0.1,Alex Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,12.479071407825446,0.55,0.5565,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,35.9,-2.3267202000288334,0.5598788286771945,1013,2136,0.474,44.430073440059175,127.20896074391082,0.2487963155163492,899,1189,147.87966403665055,22.5,7.181826005518009,2.4461538461538463,0.6138008070690669,0.3764655405180481,Alex Groza,0.0,2.0,0.0,0.0,2.0,1.0,0.0
516,10.727035703912724,0.3995,0.33299999999999996,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.906491853360368,16.371592434411202,-2.326720200028834,0.5598788286771946,1182,3341,0.353,177.7202937602367,508.83584297564323,0.24879631551634923,714,1135,591.5186561466022,5.965116279069767,4.336506551777793,1.6608527131782946,0.6185589528603,0.3793838780414438,Alex Hannum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.5,0.41,0.5,4.1,10.1,0.0,0.0,0.0,15.7,0.0,-7.4,0.0,1,4,0.25,0.0,0.0,0.2487963155163492,2,2,0.0,0.8,0.2,0.2,0.0,0.0,Alex Kirk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,12.05,0.5115000000000001,0.381,16.8,4.35,0.9500000000000001,4.25,17.475,16.5,7.9,-3.075,-0.15,706,1518,0.4625,5.0,22.0,0.2436990788790873,417,582,347.0,6.894736842105263,6.2293233082706765,0.6654135338345865,0.424812030075188,1.0639097744360901,Alex Len,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,13.2,0.5479999999999999,0.185,10.2,5.1,0.9,1.0,4.9,16.9,0.3,-2.5,0.0,25,54,0.46299999999999997,6.0,19.0,0.316,8,10,3.0,10.666666666666666,4.833333333333333,0.8333333333333334,0.5,0.3333333333333333,Alex Poythress,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.479071407825446,0.4930012633466481,0.3254550458715609,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,0.0,-4.4,0.0,0,0,0.43081728848114353,0.0,0.0,0.2487963155163492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Alex Scales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,13.233333333333334,0.40066666666666667,0.943,18.400000000000002,3.1666666666666665,0.5,7.900000000000001,0.0,16.433333333333334,0.2,-2.3333333333333335,0.0,18,54,0.547,0.0,0.0,0.2487963155163492,8,24,0.0,2.75,3.5,0.25,0.125,0.625,Alex Stepheson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3.2500000000000013,0.37483333333333335,0.24450000000000002,11.983333333333334,5.416666666666667,0.7833333333333333,1.25,14.033333333333333,28.46666666666667,-0.1,-15.316666666666665,-0.016666666666666666,39,82,0.35933333333333334,0.0,4.0,0.1243981577581746,7,12,17.0,2.073170731707317,1.0,0.17073170731707318,0.0975609756097561,0.0975609756097561,Alex Stivrins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,11.05,0.571,0.681,12.350000000000001,3.8,1.5,2.5,19.05,16.85,1.5,-4.550000000000001,-0.35,152,294,0.5129999999999999,0.0,0.0,0.2487963155163492,135,201,89.0,4.303921568627451,2.696078431372549,0.29411764705882354,0.37254901960784315,0.4411764705882353,Alexander Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,13.7,0.517,0.38549999999999995,8.3,17.75,2.0,1.2999999999999998,13.45,19.0,4.4,0.25,0.75,388,853,0.4615,48.0,144.0,0.35,195,318,154.0,6.8389261744966445,2.577181208053691,2.2348993288590604,0.6845637583892618,0.348993288590604,Alexander Volkov,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,15.083333333333334,0.5098333333333334,0.4021666666666666,6.2,21.599999999999998,1.7666666666666668,0.8000000000000002,13.049999999999999,24.233333333333334,5.300000000000001,-1.9000000000000001,0.09999999999999999,578,1542,0.371,209.0,668.0,0.32149999999999995,418,540,291.0,7.959821428571429,2.0267857142857144,2.5267857142857144,0.625,0.24553571428571427,Alexey Shved,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,12.388888888888888,0.512,0.20844444444444446,14.177777777777777,4.5,1.6222222222222222,3.7000000000000006,13.12222222222222,20.233333333333334,7.9,-4.233333333333333,-0.06666666666666667,704,1416,0.4686666666666667,24.0,76.0,0.17917695900363315,264,333,267.0,5.186544342507645,3.7553516819571864,0.46788990825688076,0.345565749235474,0.6116207951070336,Alexis Ajinca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,11.56976785195636,0.40925,0.60025,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,7.885796217205601,-2.3267202000288334,0.5598788286771945,251,663,0.35750000000000004,88.86014688011835,254.41792148782164,0.2487963155163492,255,463,295.7593280733011,3.9633507853403143,2.18848167539267,1.9005235602094241,0.8355403656437561,0.5124661808099084,Alfred McGuire,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8.2,0.435,0.226,7.4,9.6,1.4,0.3,13.3,21.9,-0.5,-6.5,-1.0,152,372,0.409,3.0,17.0,0.17600000000000002,49,84,63.0,5.235294117647059,1.661764705882353,0.8970588235294118,0.38235294117647056,0.07352941176470588,Alfredrick Hughes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,14.244444444444444,0.5109999999999999,0.3174444444444445,10.6,20.866666666666667,1.6333333333333335,0.15555555555555556,18.461699519967315,17.791052840009012,22.799999999999997,-0.5777777777777777,0.6666666666666666,1977,4296,0.4532222222222222,127.07518360014794,374.02240185977706,0.27077573084241624,1152,1444,1021.8194960549758,7.904320987654321,4.032407407407407,3.2376543209876543,0.7561728395061729,0.06172839506172839,Allan Bristow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,14.449999999999998,0.54075,0.2399166666666667,4.8500000000000005,13.016666666666667,1.0666666666666667,0.38333333333333325,11.516666666666666,24.5,55.20000000000001,-1.1166666666666667,0.8250000000000001,5337,12017,0.4394166666666666,1305.0,3247.0,0.39599999999999996,2572,2979,1760.0,17.34326579261025,2.901072705601907,2.3718712753277713,0.6746126340882003,0.16567342073897498,Allan Houston,0.0,0.0,0.0,0.0,0.0,2.0,0.0
47,10.0,0.512,0.212,5.8,10.5,1.5,0.3,12.9,20.8,0.6,-3.5,-0.3,100,259,0.386,48.0,116.0,0.414,42,55,42.0,6.170212765957447,1.4680851063829787,0.9148936170212766,0.425531914893617,0.06382978723404255,Allan Ray,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,10.049999999999999,0.5435,0.14625,5.4,7.524999999999999,1.275,0.8999999999999999,8.175,14.825,9.8,-1.7000000000000002,0.35,689,1511,0.42574999999999996,282.0,686.0,0.40475,218,257,144.0,8.309734513274336,2.314159292035398,1.0486725663716814,0.6106194690265486,0.23008849557522124,Allen Crabbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,13.809999999999999,0.5119,0.3096,3.8600000000000003,27.360000000000003,2.54,0.42000000000000004,17.450000000000003,19.02,29.799999999999997,-1.9200000000000004,0.35000000000000003,2549,5666,0.44110000000000005,141.0,603.0,0.2189,1445,1733,1324.0,9.548571428571428,1.6628571428571428,4.77,1.3271428571428572,0.17142857142857143,Allen Leavell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.8,0.309,1.4,11.3,0.0,0.0,0.0,15.085098559901937,18.90649185336037,-0.1,-16.9,-0.1,1,5,0.2,22.215036720029588,63.60448037195541,0.2487963155163492,3,7,73.93983201832528,2.5,2.0,0.0,0.0,0.0,Allen Murphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10.3,0.5,0.0,10.5,14.7,0.0,0.0,15.085098559901937,18.90649185336037,0.0,-5.7,0.0,2,4,0.5,22.215036720029588,63.60448037195541,0.2487963155163492,0,0,73.93983201832528,2.0,1.0,0.5,0.0,0.0,Allie McGuire,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,7.466666666666666,0.4406666666666667,0.2523333333333333,6.766666666666666,7.466666666666668,1.0999999999999999,0.20000000000000004,13.933333333333332,21.03333333333333,-0.2,-7.400000000000001,-0.3333333333333333,184,440,0.40066666666666667,45.430073440059175,128.20896074391084,0.49919754367756614,71,101,80.0,4.444444444444445,1.5252525252525253,0.7474747474747475,0.24242424242424243,0.0707070707070707,Alonzo Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,9.723076923076922,0.4977692307692307,0.3523076923076923,8.86923076923077,6.215384615384616,2.0999999999999996,1.3384615384615384,17.515384615384615,15.292307692307691,11.799999999999999,-2.623076923076923,0.11538461538461536,1209,2759,0.4246153846153847,216.0,658.0,0.30883048580894995,692,920,535.0,6.311195445920304,3.1043643263757117,0.9563567362428842,0.8614800759013282,0.23908918406072105,Alonzo Gee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,14.649999999999999,0.40700000000000003,0.1025,5.95,14.7,3.4,0.0,11.7,30.85,-0.30000000000000004,-6.699999999999999,-0.1,16,52,0.38449999999999995,1.0,10.0,0.5,2,4,9.0,3.1818181818181817,1.8181818181818181,0.9090909090909091,0.2727272727272727,0.0,Alphonso Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,6.733333333333333,0.48733333333333334,0.45366666666666666,13.366666666666667,6.933333333333334,0.2333333333333333,1.0,17.5,18.166666666666668,0.8,-7.733333333333333,-0.19999999999999998,70,138,0.465,0.0,0.0,0.2487963155163492,46,66,37.0,2.547945205479452,1.6986301369863013,0.1506849315068493,0.0821917808219178,0.1095890410958904,Alton Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,10.738888888888889,0.5199444444444445,0.44088888888888894,17.522222222222222,5.627777777777776,0.7777777777777778,3.866666666666667,20.505555555555556,13.822222222222221,37.49999999999999,-2.2666666666666666,0.41666666666666674,2565,5012,0.4908333333333334,1.0,9.0,0.1798199705933245,1310,2190,1498.0,6.333333333333333,6.171091445427729,0.9174041297935103,0.35103244837758113,1.4896755162241888,Alton Lister,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,18.023076923076925,0.541923076923077,0.2762307692307692,13.984615384615383,21.123076923076926,2.1999999999999997,1.6153846153846154,17.428476701523373,21.400998746670822,73.4,3.461538461538461,3.030769230769231,5709,11464,0.4983076923076922,90.86014688011835,269.4179214878217,0.17890599177677657,2490,3160,2341.8796640366504,14.078947368421053,7.021255060728745,4.060728744939271,1.3046558704453441,0.8178137651821862,Alvan Adams,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,20.7,0.633,0.6,8.1,0.0,0.0,0.0,0.0,20.3,0.1,-8.4,0.0,3,5,0.6,0.0,0.0,0.2487963155163492,2,3,0.0,2.0,0.5,0.0,0.0,0.0,Alvin Heggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,6.2,0.451,1.0,16.2,3.7,1.3,5.4,27.6,14.5,0.1,-4.5,-0.1,8,20,0.4,0.0,0.0,0.2487963155163492,10,20,11.0,1.1304347826086956,1.565217391304348,0.13043478260869565,0.13043478260869565,0.391304347826087,Alvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,16.174999999999994,0.5260833333333333,0.25975,8.991666666666665,22.174999999999997,4.066666666666666,0.75,17.608333333333338,19.633333333333336,55.50000000000001,3.6083333333333325,3.2750000000000004,4659,9784,0.47375000000000006,276.0,922.0,0.2904166666666667,1906,2579,2249.0,13.56132075471698,5.1120283018867925,4.943396226415095,2.6733490566037736,0.40212264150943394,Alvin Robertson,0.0,0.0,1.0,0.0,1.0,4.0,0.0
627,10.987499999999999,0.5318750000000001,0.424125,9.8875,9.65,1.6749999999999998,1.8375,17.9125,12.65,23.099999999999998,-0.375,0.6374999999999998,1171,2436,0.47387500000000005,48.430073440059175,147.20896074391084,0.2121990788790873,742,1012,617.0,4.925039872408293,3.1770334928229667,1.3508771929824561,0.6443381180223285,0.5917065390749602,Alvin Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10.9,0.451,0.5,9.3,34.2,4.3,0.0,33.0,33.6,-0.1,-4.6,0.0,4,10,0.4,1.0,1.0,1.0,2,5,6.0,2.75,1.0,1.25,0.5,0.0,Alvin Sims,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,10.145454545454545,0.4274545454545455,0.4346363636363637,6.345454545454545,21.79090909090909,2.772727272727273,0.4636363636363637,15.245454545454544,18.254545454545454,22.9,-4.427272727272727,0.29090909090909084,1789,4232,0.341,217.0,692.0,0.2713636363636364,690,912,681.0,8.72568093385214,2.375486381322957,3.8521400778210118,1.1420233463035019,0.2178988326848249,Alvin Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,7.725,0.38425,0.343,13.875,7.65,1.725,2.925,16.85,17.0,0.39999999999999997,-5.3500000000000005,-0.15000000000000002,81,215,0.3395,0.0,3.0,0.1243981577581746,42,69,52.0,1.7894736842105263,1.868421052631579,0.3157894736842105,0.21052631578947367,0.3157894736842105,Amal McCaskill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,20.91875,0.5846875,0.45025,14.5125,6.4312499999999995,1.1875,2.8687500000000004,12.162500000000001,25.45,96.10000000000001,-0.5499999999999999,1.0562500000000001,6184,11499,0.5291250000000001,30.0,131.0,0.17277430915931546,4276,5630,2031.0,18.424309392265194,7.691712707182321,1.2099447513812154,0.7348066298342542,1.2066298342541437,Amar'e Stoudemire,0.0,1.0,4.0,0.0,5.0,6.0,0.0
745,16.64166666666667,0.6254166666666667,0.31116666666666665,14.433333333333335,8.208333333333334,1.3750000000000002,4.358333333333333,16.608333333333334,15.199999999999998,50.1,2.558333333333333,1.5833333333333333,2339,4073,0.5846666666666667,85.0,250.0,0.27563271925272487,796,1181,832.0,7.461744966442953,5.6563758389261745,1.2013422818791946,0.6228187919463087,1.0496644295302013,Amir Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,14.786666666666664,0.5256666666666667,0.4581333333333332,17.313333333333336,8.606666666666666,1.8333333333333337,2.0466666666666673,13.626666666666669,14.819999999999997,47.6,0.5666666666666665,0.8866666666666667,1857,3658,0.48653333333333326,1.0,43.0,0.0465061754021799,984,1559,614.0,6.910294117647059,6.841176470588235,1.1308823529411764,0.8132352941176471,0.6102941176470589,Anderson Varejao,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,13.1,0.6275,0.1855,9.3,8.1,3.05,0.95,18.15,16.1,0.7999999999999999,-0.45,0.05,46,101,0.5965,0.0,5.0,0.1243981577581746,28,36,23.0,3.0,1.675,0.4,0.5,0.175,Andrae Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,15.388888888888893,0.49455555555555564,0.26111111111111107,14.122222222222222,10.6,1.944444444444444,2.988888888888889,14.311111111111112,22.822222222222223,19.3,-1.1555555555555557,0.5888888888888889,2327,4981,0.4512222222222222,52.0,219.0,0.22944444444444445,1000,1380,914.0,10.117021276595745,5.361702127659575,1.4148936170212767,0.8723404255319149,0.8120567375886525,Andray Blatche,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,10.6625,0.46099999999999997,0.187375,5.725,28.0875,1.2375,0.0625,16.6625,17.275,0.5,-5.475,-0.12499999999999999,172,469,0.395375,33.0,135.0,0.21547453943954364,47,64,89.0,3.4193548387096775,1.096774193548387,2.064516129032258,0.46774193548387094,0.016129032258064516,Andre Barrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,7.7,0.4443333333333334,0.37233333333333335,17.5,3.0333333333333337,1.2333333333333334,0.7000000000000001,25.866666666666664,16.966666666666665,0.30000000000000004,-7.633333333333333,-0.23333333333333336,82,159,0.4036666666666667,0.0,1.0,0.1658642103442328,33,66,48.0,2.6266666666666665,2.3733333333333335,0.14666666666666667,0.18666666666666668,0.10666666666666667,Andre Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-5.0,0.25,0.0,5.5,6.6,0.0,0.0,14.3,15.0,-0.1,-11.5,-0.1,1,6,0.16699999999999998,1.0,6.0,0.16699999999999998,0,0,1.0,0.75,0.5,0.25,0.0,0.0,Andre Dawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,21.54,0.5396000000000001,0.44300000000000006,23.46,4.1,2.18,4.24,11.12,20.48,36.2,0.82,1.54,2216,4043,0.5592,5.0,19.0,0.2238,683,1793,594.0,13.2987012987013,12.846753246753247,0.7168831168831169,1.2363636363636363,1.5064935064935066,Andre Drummond,0.0,0.0,0.0,1.0,1.0,2.0,0.0
14,7.1000000000000005,0.5225,0.988,6.0,1.8,1.2,0.85,13.45,14.1,0.1,-7.9,-0.05,6,13,0.452,0.0,1.0,0.1243981577581746,8,13,3.0,1.4285714285714286,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,Andre Emmett,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,15.707692307692307,0.5597692307692308,0.3603076923076924,8.615384615384615,19.669230769230765,2.3153846153846156,1.0615384615384618,14.876923076923077,17.2,89.1,2.96923076923077,3.3153846153846156,4543,9776,0.4703076923076922,908.0,2705.0,0.33884615384615385,2689,3764,1991.0,12.994877049180328,5.25922131147541,4.504098360655738,1.5860655737704918,0.47438524590163933,Andre Iguodala,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,4.3999999999999995,0.30233333333333334,0.11766666666666666,4.733333333333333,13.133333333333335,0.9666666666666667,0.0,9.761699519967312,14.202163951120122,1.1,-7.766666666666667,-0.2333333333333333,170,394,0.2803333333333333,46.430073440059175,135.20896074391084,0.2491975436775661,50,69,97.93983201832528,3.8058252427184467,0.9223300970873787,1.6699029126213591,0.3592233009708738,0.0,Andre McCarter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,16.019999999999996,0.54008,0.34700000000000003,6.960000000000003,33.424,1.88,0.3920000000000001,18.9,18.700000000000003,112.0,-0.14000000000000004,1.3359999999999999,6769,14640,0.47528,218.0,986.0,0.24284000000000003,4379,5444,3545.0,11.6101152368758,3.5089628681177976,6.220870678617158,1.1126760563380282,0.1613316261203585,Andre Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10.833333333333334,0.42766666666666664,0.4043333333333334,13.466666666666667,14.799999999999999,1.5,0.9333333333333332,14.066666666666668,24.666666666666668,0.0,-4.466666666666666,0.0,18,54,0.4306666666666667,0.0,0.0,0.2487963155163492,12,16,8.0,2.4,1.4,0.6,0.2,0.1,Andre Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,7.6,0.4625,0.28049999999999997,6.3,12.200000000000001,1.4500000000000002,0.3,15.049999999999999,18.5,0.2,-5.9,-0.2,67,181,0.3695,21.0,56.0,0.319,37,52,37.0,3.5555555555555554,1.2592592592592593,1.0185185185185186,0.3333333333333333,0.05555555555555555,Andre Owens,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,9.475,0.52675,0.20575,10.525,5.300000000000001,2.025,2.125,14.4,9.575000000000001,10.5,0.35,0.8500000000000001,476,1006,0.47575,100.0,385.0,0.23925,110,223,151.0,4.5390625,3.9140625,0.82421875,0.85546875,0.625,Andre Roberson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,10.25,0.43100000000000005,0.379,9.783333333333333,7.133333333333333,2.816666666666667,1.0666666666666667,16.283333333333335,18.75,2.8,-3.616666666666667,0.016666666666666666,250,562,0.37916666666666665,0.0,4.0,0.1658642103442328,192,262,94.0,7.208333333333333,3.2083333333333335,0.9583333333333334,0.75,0.2916666666666667,Andre Spencer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,5.425,0.399875,0.149875,6.337500000000001,21.287499999999998,3.1624999999999996,0.0875,27.912499999999998,21.325,1.5,-9.4625,-0.1625,318,765,0.365,14.0,61.0,0.10234953943954364,143,186,224.0,4.3812154696132595,1.4972375690607735,3.0828729281767955,0.8011049723756906,0.016574585635359115,Andre Turner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-1.95,0.323,0.2455,4.625,12.95,1.0,0.1,37.800000000000004,18.425,-2.0,-12.950000000000001,-0.42500000000000004,130,369,0.27549999999999997,66.64511016008876,190.81344111586623,0.2487963155163492,99,141,154.0,2.331168831168831,1.0129870129870129,0.9285714285714286,0.2532467532467532,0.025974025974025976,Andre Wakefield,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,14.190000000000003,0.5242,0.24820000000000003,9.309999999999999,7.35,0.6599999999999999,2.2399999999999998,10.2,24.28,18.799999999999997,-2.8,-0.09,2932,6676,0.4363,627.0,1771.0,0.32810000000000006,1382,1677,851.0,14.314545454545454,4.62,1.1872727272727273,0.37636363636363634,0.8545454545454545,Andrea Bargnani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-3.3,0.475,0.11800000000000001,5.9,1.8,0.0,0.0,33.5,15.1,-0.2,-12.1,-0.2,8,17,0.47100000000000003,0.0,0.0,0.2487963155163492,1,2,9.0,1.3076923076923077,0.6153846153846154,0.07692307692307693,0.0,0.0,Andreas Glyniadakis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,17.192307692307693,0.5441538461538461,0.581,10.953846153846154,13.76923076923077,2.346153846153846,4.43076923076923,15.546153846153848,17.723076923076924,75.39999999999999,3.7230769230769223,3.2615384615384615,3146,6637,0.4427692307692307,367.0,1185.0,0.2912151011935653,2772,3675,1518.0,11.833124215809285,5.460476787954831,2.7214554579673775,1.3764115432873274,1.8331242158092849,Andrei Kirilenko,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,7.2,0.36850000000000005,0.352,22.45,10.15,1.25,1.15,19.35,28.15,-0.30000000000000004,-8.95,-0.1,22,67,0.32,0.0,4.0,0.1243981577581746,16,25,18.0,2.727272727272727,2.772727272727273,0.5454545454545454,0.36363636363636365,0.09090909090909091,Andres Guibert,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,11.559999999999999,0.5232,0.28950000000000004,11.070000000000002,7.88,0.93,1.3800000000000003,13.09,21.28,24.599999999999998,-3.09,0.09999999999999998,2231,5179,0.4125,711.0,1885.0,0.35229999999999995,1109,1389,837.0,10.647457627118644,4.501694915254237,1.2135593220338983,0.43050847457627117,0.4423728813559322,Andres Nocioni,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,11.61428571428572,0.5295715188104749,0.23460393184796863,16.785714285714285,11.52857142857143,1.107142857142857,4.05,18.884649897135855,14.707142857142857,50.500000000000014,1.4285714285714288,1.557142857142857,2989,5605,0.5196298063200816,3.0,26.0,0.2282275187189569,831,1501,1220.0,9.759312320916905,8.878223495702006,2.2478510028653296,0.6418338108882522,1.5687679083094557,Andrew Bogut,0.0,0.0,0.0,1.0,1.0,0.0,0.0
